Title;Event;Location;Date;Link Video;Trascript from;Script;Script_punct;Num-Words;Script_tokenized;Script_nonstop;Script_stemmed;Script_lemmatized
Our Lives Are In Your Hands ;Climate Strike Concert;Stockholm;September 8,2018;https://www.youtube.com/watch?v=SrGp56ViaJs;https://medium.com/wedonthavetime/greta-thunberg-our-lives-are-in-your-hands-b5a7b1e24a97;"Last summer, climate scientist Johan Rockström and some other people wrote that we have at most three years to reverse growth in greenhouse-gas emissions if we’re going to reach the goals set in the Paris agreement.
Over a year and two months have now passed, and in that time many other scientists have said the same thing and a lot of things have got worse and greenhouse-gas emissions continue to increase. So maybe we have even less time than the one year and ten months Johan Rockström said we have left.
If people knew this they wouldn’t need to ask me why I’m so 'passionate about climate change.'
If people knew that the scientists say that we have a five percent chance of meeting the Paris target, and if people knew what a nightmare scenario we will face if we don’t keep global warming below 2 °C, they wouldn’t need to ask me why I’m on school strike outside parliament.
Because if everyone knew how serious the situation is and how little is actually being done, everyone would come and sit down beside us.
In Sweden, we live our lives as if we had the resources of 4.2 planets. Our carbon footprint is one of the ten worst in the world. This means that Sweden steals 3.2 years of natural resources from future generations every year. Those of us who are part of these future generations would like Sweden to stop doing that.
Right now.
This is not a political text. Our school strike has nothing to do with party politics.
Because the climate and the biosphere don’t care about our politics and our empty words for a single second.
They only care about what we actually do.
This is a cry for help.
To all the newspapers who still don’t write about and report on climate change even though they said that the climate was “the critical question of our time” when the Swedish forests were burning this summer.
To all of you who have never treated this crisis as a crisis.
To all the influencers who stand up for everything except the climate and the environment.
To all the political parties that pretend to take the climate question seriously.
To all the politicians that ridicule us on social media, and have named and shamed me so that people tell me that I’m retarded, a bitch and a terrorist, and many other things.
To all of you who choose to look the other way every day because you seem more frightened of the changes that can prevent catastrophic climate change than the catastrophic climate change itself.
Your silence is almost worst of all.
The future of all the coming generations rests on your shoulder.
Those of us who are still children can’t change what you do now once we’re old enough to do something about it.
A lot of people say that Sweden is a small country, that it doesn’t matter what we do. But I think that if a few girls can get headlines all over the world just by not going to school for a few weeks, imagine what we could do together if we wanted to.
Every single person counts.
Just like every single emission counts.
Every single kilo.
Everything counts.
So please, treat the climate crisis like the acute crisis it is and give us a future.
Our lives are in your hands.";"Last summer climate scientist Johan Rockström and some other people wrote that we have at most three years to reverse growth in greenhousegas emissions if we’re going to reach the goals set in the Paris agreement
Over a year and two months have now passed and in that time many other scientists have said the same thing and a lot of things have got worse and greenhousegas emissions continue to increase So maybe we have even less time than the one year and ten months Johan Rockström said we have left
If people knew this they wouldn’t need to ask me why I’m so passionate about climate change
If people knew that the scientists say that we have a five percent chance of meeting the Paris target and if people knew what a nightmare scenario we will face if we don’t keep global warming below  °C they wouldn’t need to ask me why I’m on school strike outside parliament
Because if everyone knew how serious the situation is and how little is actually being done everyone would come and sit down beside us
In Sweden we live our lives as if we had the resources of  planets Our carbon footprint is one of the ten worst in the world This means that Sweden steals  years of natural resources from future generations every year Those of us who are part of these future generations would like Sweden to stop doing that
Right now
This is not a political text Our school strike has nothing to do with party politics
Because the climate and the biosphere don’t care about our politics and our empty words for a single second
They only care about what we actually do
This is a cry for help
To all the newspapers who still don’t write about and report on climate change even though they said that the climate was “the critical question of our time” when the Swedish forests were burning this summer
To all of you who have never treated this crisis as a crisis
To all the influencers who stand up for everything except the climate and the environment
To all the political parties that pretend to take the climate question seriously
To all the politicians that ridicule us on social media and have named and shamed me so that people tell me that I’m retarded a bitch and a terrorist and many other things
To all of you who choose to look the other way every day because you seem more frightened of the changes that can prevent catastrophic climate change than the catastrophic climate change itself
Your silence is almost worst of all
The future of all the coming generations rests on your shoulder
Those of us who are still children can’t change what you do now once we’re old enough to do something about it
A lot of people say that Sweden is a small country that it doesn’t matter what we do But I think that if a few girls can get headlines all over the world just by not going to school for a few weeks imagine what we could do together if we wanted to
Every single person counts
Just like every single emission counts
Every single kilo
Everything counts
So please treat the climate crisis like the acute crisis it is and give us a future
Our lives are in your hands";542;['last', 'summer', 'climate', 'scientist', 'johan', 'rockström', 'and', 'some', 'other', 'people', 'wrote', 'that', 'we', 'have', 'at', 'most', 'three', 'years', 'to', 'reverse', 'growth', 'in', 'greenhousegas', 'emissions', 'if', 'we', 're', 'going', 'to', 'reach', 'the', 'goals', 'set', 'in', 'the', 'paris', 'agreement', 'over', 'a', 'year', 'and', 'two', 'months', 'have', 'now', 'passed', 'and', 'in', 'that', 'time', 'many', 'other', 'scientists', 'have', 'said', 'the', 'same', 'thing', 'and', 'a', 'lot', 'of', 'things', 'have', 'got', 'worse', 'and', 'greenhousegas', 'emissions', 'continue', 'to', 'increase', 'so', 'maybe', 'we', 'have', 'even', 'less', 'time', 'than', 'the', 'one', 'year', 'and', 'ten', 'months', 'johan', 'rockström', 'said', 'we', 'have', 'left', 'if', 'people', 'knew', 'this', 'they', 'wouldn', 't', 'need', 'to', 'ask', 'me', 'why', 'i', 'm', 'so', 'passionate', 'about', 'climate', 'change', 'if', 'people', 'knew', 'that', 'the', 'scientists', 'say', 'that', 'we', 'have', 'a', 'five', 'percent', 'chance', 'of', 'meeting', 'the', 'paris', 'target', 'and', 'if', 'people', 'knew', 'what', 'a', 'nightmare', 'scenario', 'we', 'will', 'face', 'if', 'we', 'don', 't', 'keep', 'global', 'warming', 'below', 'c', 'they', 'wouldn', 't', 'need', 'to', 'ask', 'me', 'why', 'i', 'm', 'on', 'school', 'strike', 'outside', 'parliament', 'because', 'if', 'everyone', 'knew', 'how', 'serious', 'the', 'situation', 'is', 'and', 'how', 'little', 'is', 'actually', 'being', 'done', 'everyone', 'would', 'come', 'and', 'sit', 'down', 'beside', 'us', 'in', 'sweden', 'we', 'live', 'our', 'lives', 'as', 'if', 'we', 'had', 'the', 'resources', 'of', 'planets', 'our', 'carbon', 'footprint', 'is', 'one', 'of', 'the', 'ten', 'worst', 'in', 'the', 'world', 'this', 'means', 'that', 'sweden', 'steals', 'years', 'of', 'natural', 'resources', 'from', 'future', 'generations', 'every', 'year', 'those', 'of', 'us', 'who', 'are', 'part', 'of', 'these', 'future', 'generations', 'would', 'like', 'sweden', 'to', 'stop', 'doing', 'that', 'right', 'now', 'this', 'is', 'not', 'a', 'political', 'text', 'our', 'school', 'strike', 'has', 'nothing', 'to', 'do', 'with', 'party', 'politics', 'because', 'the', 'climate', 'and', 'the', 'biosphere', 'don', 't', 'care', 'about', 'our', 'politics', 'and', 'our', 'empty', 'words', 'for', 'a', 'single', 'second', 'they', 'only', 'care', 'about', 'what', 'we', 'actually', 'do', 'this', 'is', 'a', 'cry', 'for', 'help', 'to', 'all', 'the', 'newspapers', 'who', 'still', 'don', 't', 'write', 'about', 'and', 'report', 'on', 'climate', 'change', 'even', 'though', 'they', 'said', 'that', 'the', 'climate', 'was', 'the', 'critical', 'question', 'of', 'our', 'time', 'when', 'the', 'swedish', 'forests', 'were', 'burning', 'this', 'summer', 'to', 'all', 'of', 'you', 'who', 'have', 'never', 'treated', 'this', 'crisis', 'as', 'a', 'crisis', 'to', 'all', 'the', 'influencers', 'who', 'stand', 'up', 'for', 'everything', 'except', 'the', 'climate', 'and', 'the', 'environment', 'to', 'all', 'the', 'political', 'parties', 'that', 'pretend', 'to', 'take', 'the', 'climate', 'question', 'seriously', 'to', 'all', 'the', 'politicians', 'that', 'ridicule', 'us', 'on', 'social', 'media', 'and', 'have', 'named', 'and', 'shamed', 'me', 'so', 'that', 'people', 'tell', 'me', 'that', 'i', 'm', 'retarded', 'a', 'bitch', 'and', 'a', 'terrorist', 'and', 'many', 'other', 'things', 'to', 'all', 'of', 'you', 'who', 'choose', 'to', 'look', 'the', 'other', 'way', 'every', 'day', 'because', 'you', 'seem', 'more', 'frightened', 'of', 'the', 'changes', 'that', 'can', 'prevent', 'catastrophic', 'climate', 'change', 'than', 'the', 'catastrophic', 'climate', 'change', 'itself', 'your', 'silence', 'is', 'almost', 'worst', 'of', 'all', 'the', 'future', 'of', 'all', 'the', 'coming', 'generations', 'rests', 'on', 'your', 'shoulder', 'those', 'of', 'us', 'who', 'are', 'still', 'children', 'can', 't', 'change', 'what', 'you', 'do', 'now', 'once', 'we', 're', 'old', 'enough', 'to', 'do', 'something', 'about', 'it', 'a', 'lot', 'of', 'people', 'say', 'that', 'sweden', 'is', 'a', 'small', 'country', 'that', 'it', 'doesn', 't', 'matter', 'what', 'we', 'do', 'but', 'i', 'think', 'that', 'if', 'a', 'few', 'girls', 'can', 'get', 'headlines', 'all', 'over', 'the', 'world', 'just', 'by', 'not', 'going', 'to', 'school', 'for', 'a', 'few', 'weeks', 'imagine', 'what', 'we', 'could', 'do', 'together', 'if', 'we', 'wanted', 'to', 'every', 'single', 'person', 'counts', 'just', 'like', 'every', 'single', 'emission', 'counts', 'every', 'single', 'kilo', 'everything', 'counts', 'so', 'please', 'treat', 'the', 'climate', 'crisis', 'like', 'the', 'acute', 'crisis', 'it', 'is', 'and', 'give', 'us', 'a', 'future', 'our', 'lives', 'are', 'in', 'your', 'hands'];['last', 'summer', 'climate', 'scientist', 'johan', 'rockström', 'people', 'wrote', 'three', 'years', 'reverse', 'growth', 'greenhousegas', 'emissions', 'going', 'reach', 'goals', 'set', 'paris', 'agreement', 'year', 'two', 'months', 'passed', 'time', 'many', 'scientists', 'said', 'thing', 'lot', 'things', 'got', 'worse', 'greenhousegas', 'emissions', 'continue', 'increase', 'maybe', 'less', 'time', 'year', 'ten', 'months', 'johan', 'rockström', 'said', 'left', 'people', 'knew', 'need', 'ask', 'passionate', 'climate', 'change', 'people', 'knew', 'scientists', 'five', 'percent', 'chance', 'meeting', 'paris', 'target', 'people', 'knew', 'nightmare', 'scenario', 'face', 'keep', 'global', 'warming', 'c', 'need', 'ask', 'school', 'strike', 'outside', 'parliament', 'everyone', 'knew', 'serious', 'situation', 'little', 'actually', 'done', 'everyone', 'would', 'come', 'sit', 'beside', 'us', 'sweden', 'live', 'lives', 'resources', 'planets', 'carbon', 'footprint', 'ten', 'worst', 'world', 'means', 'sweden', 'steals', 'years', 'natural', 'resources', 'future', 'generations', 'every', 'year', 'us', 'part', 'future', 'generations', 'would', 'sweden', 'stop', 'right', 'political', 'text', 'school', 'strike', 'nothing', 'party', 'politics', 'climate', 'biosphere', 'care', 'politics', 'empty', 'words', 'single', 'second', 'care', 'actually', 'cry', 'help', 'newspapers', 'write', 'report', 'climate', 'change', 'though', 'said', 'climate', 'critical', 'question', 'time', 'swedish', 'forests', 'burning', 'summer', 'never', 'treated', 'crisis', 'crisis', 'influencers', 'stand', 'everything', 'except', 'climate', 'environment', 'political', 'parties', 'pretend', 'take', 'climate', 'question', 'seriously', 'politicians', 'ridicule', 'us', 'social', 'media', 'named', 'shamed', 'people', 'tell', 'retarded', 'bitch', 'terrorist', 'many', 'things', 'choose', 'look', 'way', 'every', 'day', 'seem', 'frightened', 'changes', 'prevent', 'catastrophic', 'climate', 'change', 'catastrophic', 'climate', 'change', 'silence', 'almost', 'worst', 'future', 'coming', 'generations', 'rests', 'shoulder', 'us', 'children', 'change', 'old', 'enough', 'something', 'lot', 'people', 'sweden', 'small', 'country', 'matter', 'think', 'girls', 'headlines', 'world', 'going', 'school', 'weeks', 'imagine', 'could', 'together', 'wanted', 'every', 'single', 'person', 'counts', 'every', 'single', 'emission', 'counts', 'every', 'single', 'kilo', 'everything', 'counts', 'please', 'treat', 'climate', 'crisis', 'acute', 'crisis', 'give', 'us', 'future', 'lives', 'hands'];['last', 'summer', 'climat', 'scientist', 'johan', 'rockström', 'peopl', 'wrote', 'three', 'year', 'revers', 'growth', 'greenhousega', 'emiss', 'go', 'reach', 'goal', 'set', 'pari', 'agreement', 'year', 'two', 'month', 'pass', 'time', 'mani', 'scientist', 'said', 'thing', 'lot', 'thing', 'got', 'wors', 'greenhousega', 'emiss', 'continu', 'increas', 'mayb', 'less', 'time', 'year', 'ten', 'month', 'johan', 'rockström', 'said', 'left', 'peopl', 'knew', 'need', 'ask', 'passion', 'climat', 'chang', 'peopl', 'knew', 'scientist', 'five', 'percent', 'chanc', 'meet', 'pari', 'target', 'peopl', 'knew', 'nightmar', 'scenario', 'face', 'keep', 'global', 'warm', 'c', 'need', 'ask', 'school', 'strike', 'outsid', 'parliament', 'everyon', 'knew', 'seriou', 'situat', 'littl', 'actual', 'done', 'everyon', 'would', 'come', 'sit', 'besid', 'us', 'sweden', 'live', 'live', 'resourc', 'planet', 'carbon', 'footprint', 'ten', 'worst', 'world', 'mean', 'sweden', 'steal', 'year', 'natur', 'resourc', 'futur', 'gener', 'everi', 'year', 'us', 'part', 'futur', 'gener', 'would', 'sweden', 'stop', 'right', 'polit', 'text', 'school', 'strike', 'noth', 'parti', 'polit', 'climat', 'biospher', 'care', 'polit', 'empti', 'word', 'singl', 'second', 'care', 'actual', 'cri', 'help', 'newspap', 'write', 'report', 'climat', 'chang', 'though', 'said', 'climat', 'critic', 'question', 'time', 'swedish', 'forest', 'burn', 'summer', 'never', 'treat', 'crisi', 'crisi', 'influenc', 'stand', 'everyth', 'except', 'climat', 'environ', 'polit', 'parti', 'pretend', 'take', 'climat', 'question', 'serious', 'politician', 'ridicul', 'us', 'social', 'media', 'name', 'shame', 'peopl', 'tell', 'retard', 'bitch', 'terrorist', 'mani', 'thing', 'choos', 'look', 'way', 'everi', 'day', 'seem', 'frighten', 'chang', 'prevent', 'catastroph', 'climat', 'chang', 'catastroph', 'climat', 'chang', 'silenc', 'almost', 'worst', 'futur', 'come', 'gener', 'rest', 'shoulder', 'us', 'children', 'chang', 'old', 'enough', 'someth', 'lot', 'peopl', 'sweden', 'small', 'countri', 'matter', 'think', 'girl', 'headlin', 'world', 'go', 'school', 'week', 'imagin', 'could', 'togeth', 'want', 'everi', 'singl', 'person', 'count', 'everi', 'singl', 'emiss', 'count', 'everi', 'singl', 'kilo', 'everyth', 'count', 'pleas', 'treat', 'climat', 'crisi', 'acut', 'crisi', 'give', 'us', 'futur', 'live', 'hand'];['last', 'summer', 'climate', 'scientist', 'johan', 'rockström', 'people', 'wrote', 'three', 'year', 'reverse', 'growth', 'greenhousegas', 'emission', 'going', 'reach', 'goal', 'set', 'paris', 'agreement', 'year', 'two', 'month', 'passed', 'time', 'many', 'scientist', 'said', 'thing', 'lot', 'thing', 'got', 'worse', 'greenhousegas', 'emission', 'continue', 'increase', 'maybe', 'le', 'time', 'year', 'ten', 'month', 'johan', 'rockström', 'said', 'left', 'people', 'knew', 'need', 'ask', 'passionate', 'climate', 'change', 'people', 'knew', 'scientist', 'five', 'percent', 'chance', 'meeting', 'paris', 'target', 'people', 'knew', 'nightmare', 'scenario', 'face', 'keep', 'global', 'warming', 'c', 'need', 'ask', 'school', 'strike', 'outside', 'parliament', 'everyone', 'knew', 'serious', 'situation', 'little', 'actually', 'done', 'everyone', 'would', 'come', 'sit', 'beside', 'u', 'sweden', 'live', 'life', 'resource', 'planet', 'carbon', 'footprint', 'ten', 'worst', 'world', 'mean', 'sweden', 'steal', 'year', 'natural', 'resource', 'future', 'generation', 'every', 'year', 'u', 'part', 'future', 'generation', 'would', 'sweden', 'stop', 'right', 'political', 'text', 'school', 'strike', 'nothing', 'party', 'politics', 'climate', 'biosphere', 'care', 'politics', 'empty', 'word', 'single', 'second', 'care', 'actually', 'cry', 'help', 'newspaper', 'write', 'report', 'climate', 'change', 'though', 'said', 'climate', 'critical', 'question', 'time', 'swedish', 'forest', 'burning', 'summer', 'never', 'treated', 'crisis', 'crisis', 'influencers', 'stand', 'everything', 'except', 'climate', 'environment', 'political', 'party', 'pretend', 'take', 'climate', 'question', 'seriously', 'politician', 'ridicule', 'u', 'social', 'medium', 'named', 'shamed', 'people', 'tell', 'retarded', 'bitch', 'terrorist', 'many', 'thing', 'choose', 'look', 'way', 'every', 'day', 'seem', 'frightened', 'change', 'prevent', 'catastrophic', 'climate', 'change', 'catastrophic', 'climate', 'change', 'silence', 'almost', 'worst', 'future', 'coming', 'generation', 'rest', 'shoulder', 'u', 'child', 'change', 'old', 'enough', 'something', 'lot', 'people', 'sweden', 'small', 'country', 'matter', 'think', 'girl', 'headline', 'world', 'going', 'school', 'week', 'imagine', 'could', 'together', 'wanted', 'every', 'single', 'person', 'count', 'every', 'single', 'emission', 'count', 'every', 'single', 'kilo', 'everything', 'count', 'please', 'treat', 'climate', 'crisis', 'acute', 'crisis', 'give', 'u', 'future', 'life', 'hand']
